user_id,variant,arpu,day,time_on_site
8873,treatment,8.95,11,181.9
8874,treatment,174.38,12,10
8875,treatment,84.61,13,158.5
8876,treatment,168.72,14,192.5
8877,treatment,0,1,126.1
8878,treatment,202.77,2,190.5
8879,treatment,114.75,3,162.3
8880,treatment,144.83,4,160.9
8881,treatment,83.94,5,237.6
8882,treatment,177.56,6,212.0
8883,treatment,24.72,7,157.5
8884,treatment,96.53,8,96.3
8885,treatment,1.66,9,177.3
8886,treatment,90.94,10,126.8
8887,treatment,137.83,11,226.7
8888,treatment,34.5,12,251.9
8889,treatment,29.72,13,166.2
8890,treatment,0,14,179.2
8891,treatment,161.13,1,229.3
8892,treatment,141.96,2,232.4
8893,treatment,37.08,3,132.5
8894,treatment,114.74,4,131.1
8895,treatment,117.05,5,191.6
8896,treatment,0,6,178.1
8897,treatment,215.84,7,257.7
8898,treatment,154.8,8,154.3
8899,treatment,81.8,9,102.5
8900,treatment,124.91,10,135.5
8901,treatment,101.41,11,185.3
8902,treatment,163.89,12,53.8
8903,treatment,241.32,13,245.1
8904,treatment,0,14,263.1
8905,treatment,198.37,1,58.4
8906,treatment,8.04,2,234.8
8907,treatment,289.28,3,110.7
8908,treatment,46.95,4,160.5
8909,treatment,36.48,5,109.6
8910,treatment,38.74,6,158.6
8911,treatment,141.76,7,209.9
8912,treatment,9.6,8,277.9
8913,treatment,15.12,9,156.7
8914,treatment,151.72,10,231.1
8915,treatment,201.12,11,186.7
8916,treatment,49.92,12,168.9
8917,treatment,72.9,13,291.0
8918,treatment,106.61,14,203.4
8919,treatment,185.57,1,197.4
8920,treatment,117.85,2,236.7
8921,treatment,166.83,3,198.4
8922,treatment,69.7,4,247.1
8923,treatment,64.75,5,95.1
8924,treatment,127.21,6,198.5
8925,treatment,126.16,7,160.4
8926,treatment,102.72,8,188.8
8927,treatment,182.95,9,163.1
8928,treatment,131.61,10,304.5
8929,treatment,209.4,11,222.7
8930,treatment,0,12,250.1
8931,treatment,70.64,13,202.7
8932,treatment,44.06,14,213.7
8933,treatment,73.85,1,247.4
8934,treatment,131.68,2,86.6
8935,treatment,0,3,297.9
8936,treatment,185.69,4,186.1
8937,treatment,119.54,5,76.0
8938,treatment,219.83,6,229.9
8939,treatment,137.99,7,167.3
8940,treatment,168.02,8,114.0
8941,treatment,25.33,9,140.9
8942,treatment,105.34,10,91.2
8943,treatment,69.58,11,149.0
8944,treatment,90.21,12,253.0
8945,treatment,56.14,13,77.0
8946,treatment,187.01,14,136.4
8947,treatment,350.99,1,161.9
8948,treatment,147.06,2,210.7
8949,treatment,191.43,3,73.2
8950,treatment,165.72,4,132.0
8951,treatment,8.45,5,189.2
8952,treatment,184.05,6,204.6
8953,treatment,86.39,7,137.9
8954,treatment,171.24,8,230.1
8955,treatment,228.17,9,154.4
8956,treatment,132.93,10,125.0
8957,treatment,240.07,11,138.2
8958,treatment,153.74,12,129.1
8959,treatment,147.19,13,220.9
8960,treatment,139.82,14,153.5
8961,treatment,40.87,1,157.7
8962,treatment,0,2,257.2
8963,treatment,0,3,231.9
8964,treatment,46.99,4,276.6
8965,treatment,190.71,5,269.6
8966,treatment,46.65,6,265.3
8967,treatment,2.85,7,129.5
8968,treatment,109.03,8,236.6
8969,treatment,64.34,9,295.9
8970,treatment,168.15,10,234.1
8971,treatment,26.37,11,190.4
8972,treatment,126.71,12,175.0
8973,treatment,115.48,13,255.4
8974,treatment,0,14,142.5
8975,treatment,163.03,1,173.5
8976,treatment,56.41,2,229.1
8977,treatment,100.66,3,133.5
8978,treatment,64.22,4,228.7
8979,treatment,135.84,5,220.5
8980,treatment,74.47,6,162.8
8981,treatment,0,7,238.0
8982,treatment,157.5,8,180.0
8983,treatment,42.26,9,218.6
8984,treatment,80.96,10,200.5
8985,treatment,99.42,11,147.8
8986,treatment,70.14,12,146.9
8987,treatment,2.37,13,199.7
8988,treatment,167.11,14,93.6
8989,treatment,132.67,1,61.8
8990,treatment,85.77,2,176.4
8991,treatment,110.51,3,148.2
8992,treatment,61.98,4,190.1
8993,treatment,163.02,5,166.4
8994,treatment,138.51,6,231.3
8995,treatment,0,7,155.1
8996,treatment,201.17,8,288.8
8997,treatment,65.8,9,226.8
8998,treatment,60.47,10,175.7
8999,treatment,60.87,11,83.8
9000,treatment,179.77,12,101.1
9001,treatment,134.19,13,196.7
9002,treatment,98.36,14,284.4
9003,treatment,226.87,1,228.1
9004,treatment,121.74,2,209.0
9005,treatment,185.56,3,153.2
9006,treatment,116.15,4,145.9
9007,treatment,62.31,5,167.6
9008,treatment,253.71,6,250.2
9009,treatment,132.22,7,217.0
9010,treatment,213.81,8,210.1
9011,treatment,4.73,9,147.1
9012,treatment,138.47,10,136.9
9013,treatment,122.9,11,216.7
9014,treatment,110.43,12,220.0
9015,treatment,155.4,13,115.3
9016,treatment,135.14,14,183.8
9017,treatment,0,1,223.7
9018,treatment,284.9,2,177.3
9019,treatment,28.44,3,180.8
9020,treatment,118.15,4,105.4
9021,treatment,73.1,5,179.8
9022,treatment,42.47,6,288.5
9023,treatment,101.92,7,121.4
9024,treatment,150.14,8,183.2
9025,treatment,149.08,9,218.4
9026,treatment,135.15,10,171.2
9027,treatment,166.92,11,163.2
9028,treatment,125.55,12,208.7
9029,treatment,179.37,13,113.8
9030,treatment,111.65,14,329.6
9031,treatment,176.06,1,160.9
9032,treatment,154.07,2,226.4
9033,treatment,153.39,3,212.7
9034,treatment,158.9,4,240.4
9035,treatment,200.19,5,230.0
9036,treatment,138.77,6,209.1
9037,treatment,145.45,7,126.3
9038,treatment,0,8,256.2
9039,treatment,1.1,9,130.5
9040,treatment,92.49,10,123.5
9041,treatment,256.68,11,222.9
9042,treatment,173.01,12,143.7
9043,treatment,202.35,13,206.6
9044,treatment,121.6,14,125.6
9045,treatment,18.74,1,191.4
9046,treatment,98.18,2,204.0
9047,treatment,171.95,3,161.2
9048,treatment,227.13,4,184.0
9049,treatment,0,5,202.0
9050,treatment,61.97,6,158.9
9051,treatment,23.01,7,138.3
9052,treatment,100.74,8,184.9
9053,treatment,37.0,9,267.1
9054,treatment,213.61,10,183.5
9055,treatment,204.89,11,217.5
9056,treatment,145.05,12,90.3
9057,treatment,155.88,13,178.5
9058,treatment,77.76,14,234.1
9059,treatment,131.74,1,261.7
9060,treatment,0,2,204.1
9061,treatment,162.57,3,94.2
9062,treatment,113.35,4,257.6
9063,treatment,0,5,213.1
9064,treatment,160.98,6,149.0
9065,treatment,52.17,7,144.2
9066,treatment,221.73,8,104.8
9067,treatment,64.34,9,168.2
9068,treatment,47.13,10,169.7
9069,treatment,139.54,11,238.5
9070,treatment,29.6,12,197.3
9071,treatment,221.19,13,204.3
9072,treatment,188.3,14,184.7
9073,treatment,29.94,1,195.4
9074,treatment,334.07,2,215.3
9075,treatment,75.31,3,104.3
9076,treatment,210.36,4,50.6
9077,treatment,49.49,5,239.2
9078,treatment,86.37,6,204.4
9079,treatment,55.33,7,201.5
9080,treatment,184.05,8,214.3
9081,treatment,58.97,9,317.5
9082,treatment,29.4,10,158.8
9083,treatment,0.1,11,186.7
9084,treatment,195.03,12,125.6
9085,treatment,0,13,114.3
9086,treatment,20.94,14,171.6
9087,treatment,59.45,1,191.9
9088,treatment,2.64,2,190.2
9089,treatment,0,3,137.9
9090,treatment,121.9,4,186.6
9091,treatment,9.32,5,162.0
9092,treatment,173.02,6,252.6
9093,treatment,24.16,7,249.1
9094,treatment,37.32,8,173.9
9095,treatment,254.82,9,97.4
9096,treatment,174.84,10,196.2
9097,treatment,32.43,11,154.4
9098,treatment,203.85,12,143.5
9099,treatment,77.44,13,152.9
9100,treatment,5.54,14,155.8
9101,treatment,34.62,1,134.2
9102,treatment,132.89,2,142.8
9103,treatment,239.37,3,183.4
9104,treatment,178.48,4,158.3
9105,treatment,0,5,235.9
9106,treatment,106.34,6,122.4
9107,treatment,205.14,7,171.0
9108,treatment,159.92,8,183.8
9109,treatment,236.91,9,252.5
9110,treatment,108.88,10,183.5
9111,treatment,71.31,11,55.5
9112,treatment,0,12,152.5
9113,treatment,157.5,13,87.2
9114,treatment,99.86,14,131.8
9115,treatment,120.92,1,107.6
9116,treatment,0,2,185.4
9117,treatment,128.27,3,154.2
9118,treatment,130.77,4,183.4
9119,treatment,104.58,5,161.3
9120,treatment,0,6,219.2
9121,treatment,115.63,7,211.7
9122,treatment,147.41,8,118.5
9123,treatment,0,9,225.4
9124,treatment,181.72,10,277.3
9125,treatment,109.17,11,226.4
9126,treatment,108.28,12,105.0
9127,treatment,38.37,13,57.8
9128,treatment,29.52,14,193.4
9129,treatment,134.4,1,232.9
9130,treatment,87.71,2,213.1
9131,treatment,0,3,196.1
9132,treatment,64.97,4,244.3
9133,treatment,72.75,5,120.9
9134,treatment,170.53,6,128.8
9135,treatment,74.38,7,188.7
9136,treatment,114.6,8,188.6
9137,treatment,157.06,9,206.4
9138,treatment,174.02,10,216.2
9139,treatment,71.92,11,243.9
9140,treatment,94.5,12,254.1
9141,treatment,10.66,13,19.7
9142,treatment,87.7,14,253.7
9143,treatment,164.3,1,237.6
9144,treatment,289.86,2,302.8
9145,treatment,93.16,3,245.0
9146,treatment,57.78,4,264.2
9147,treatment,72.71,5,142.5
9148,treatment,99.17,6,165.4
9149,treatment,75.01,7,239.5
9150,treatment,93.11,8,249.4
9151,treatment,0,9,70.9
9152,treatment,119.26,10,160.5
9153,treatment,15.98,11,194.4
9154,treatment,73.8,12,365.0
9155,treatment,81.48,13,152.3
9156,treatment,116.78,14,238.0
9157,treatment,0,1,211.9
9158,treatment,71.03,2,122.5
9159,treatment,183.03,3,311.8
9160,treatment,120.06,4,202.7
9161,treatment,50.21,5,153.6
9162,treatment,11.48,6,90.0
9163,treatment,171.47,7,262.1
9164,treatment,140.15,8,160.3
9165,treatment,113.3,9,214.6
9166,treatment,123.69,10,62.5
9167,treatment,15.6,11,106.1
9168,treatment,10.6,12,175.1
9169,treatment,75.46,13,164.8
9170,treatment,123.02,14,164.2
9171,treatment,40.82,1,138.3
9172,treatment,73.01,2,107.8
9173,treatment,47.29,3,190.9
9174,treatment,56.47,4,98.4
9175,treatment,138.88,5,209.5
9176,treatment,51.55,6,110.3
9177,treatment,20.49,7,198.6
9178,treatment,27.6,8,236.4
9179,treatment,26.2,9,103.6
9180,treatment,198.69,10,84.7
9181,treatment,63.57,11,171.8
9182,treatment,26.61,12,228.8
9183,treatment,224.77,13,247.8
9184,treatment,141.32,14,17.2
9185,treatment,0,1,92.9
9186,treatment,98.25,2,140.5
9187,treatment,0,3,188.7
9188,treatment,192.88,4,171.3
9189,treatment,71.55,5,262.8
9190,treatment,108.79,6,153.7
9191,treatment,50.43,7,183.6
9192,treatment,0,8,144.0
9193,treatment,113.44,9,277.8
9194,treatment,192.17,10,111.0
9195,treatment,0,11,229.8
9196,treatment,224.89,12,39.1
9197,treatment,94.78,13,208.9
9198,treatment,71.51,14,154.1
9199,treatment,78.21,1,144.7
9200,treatment,224.2,2,200.2
9201,treatment,130.31,3,145.8
9202,treatment,41.69,4,214.6
9203,treatment,129.56,5,148.8
9204,treatment,141.15,6,203.4
9205,treatment,116.51,7,153.8
9206,treatment,34.35,8,196.2
9207,treatment,0,9,119.6
9208,treatment,259.98,10,202.4
9209,treatment,95.89,11,170.4
9210,treatment,0,12,156.9
9211,treatment,262.62,13,173.0
9212,treatment,108.23,14,143.8
9213,treatment,0,1,174.8
9214,treatment,67.74,2,233.5
9215,treatment,124.21,3,231.1
9216,treatment,0,4,190.2
9217,treatment,30.56,5,95.5
9218,treatment,200.09,6,179.6
9219,treatment,144.05,7,277.5
9220,treatment,74.46,8,216.0
9221,treatment,53.94,9,230.6
9222,treatment,0,10,209.8
9223,treatment,24.97,11,92.5
9224,treatment,44.71,12,243.4
9225,treatment,87.41,13,149.1
9226,treatment,13.93,14,155.1
9227,treatment,63.16,1,81.8
9228,treatment,0,2,108.4
9229,treatment,10.41,3,157.1
9230,treatment,162.44,4,230.8
9231,treatment,203.17,5,175.0
9232,treatment,195.72,6,93.7
9233,treatment,58.52,7,47.3
9234,treatment,65.43,8,292.7
9235,treatment,265.83,9,122.1
9236,treatment,80.32,10,117.7
9237,treatment,0,11,93.1
9238,treatment,137.43,12,216.4
9239,treatment,171.13,13,76.1
9240,treatment,106.25,14,145.2
9241,treatment,0,1,147.8
9242,treatment,32.83,2,279.1
9243,treatment,132.86,3,326.2
9244,treatment,95.75,4,133.0
9245,treatment,43.65,5,157.6
9246,treatment,142.44,6,250.9
9247,treatment,104.75,7,97.9
9248,treatment,108.55,8,244.5
9249,treatment,185.62,9,186.5
9250,treatment,137.21,10,247.2
9251,treatment,134.4,11,174.4
9252,treatment,188.67,12,79.2
9253,treatment,133.87,13,141.1
9254,treatment,47.01,14,185.8
9255,treatment,0,1,166.8
9256,treatment,20.04,2,24.7
9257,treatment,74.42,3,92.0
9258,treatment,59.39,4,123.6
9259,treatment,186.2,5,194.7
9260,treatment,0,6,110.7
9261,treatment,219.53,7,211.6
9262,treatment,256.94,8,198.9
9263,treatment,129.46,9,170.9
9264,treatment,18.23,10,124.2
9265,treatment,2.09,11,204.9
9266,treatment,0,12,236.6
9267,treatment,94.1,13,183.8
9268,treatment,161.45,14,107.8
9269,treatment,19.97,1,202.7
9270,treatment,115.21,2,231.6
9271,treatment,6.68,3,202.7
9272,treatment,195.21,4,130.0
9273,treatment,107.96,5,170.0
9274,treatment,31.63,6,142.0
9275,treatment,82.09,7,33.9
9276,treatment,43.35,8,192.7
9277,treatment,157.18,9,180.1
9278,treatment,113.03,10,178.0
9279,treatment,206.93,11,264.0
9280,treatment,228.33,12,225.4
9281,treatment,161.1,13,262.2
9282,treatment,0,14,231.1
9283,treatment,180.38,1,145.3
9284,treatment,0.83,2,189.3
9285,treatment,181.21,3,326.5
9286,treatment,0,4,230.2
9287,treatment,129.5,5,165.4
9288,treatment,259.18,6,297.8
9289,treatment,0,7,233.8
9290,treatment,187.84,8,238.8
9291,treatment,27.59,9,154.7
9292,treatment,171.88,10,216.7
9293,treatment,223.93,11,155.4
9294,treatment,44.15,12,109.1
9295,treatment,181.19,13,234.5
9296,treatment,59.46,14,236.3
9297,treatment,55.53,1,270.6
9298,treatment,0,2,249.6
9299,treatment,210.91,3,163.6
9300,treatment,0,4,196.9
9301,treatment,151.57,5,155.8
9302,treatment,169.27,6,251.0
9303,treatment,261.55,7,173.7
9304,treatment,180.9,8,193.2
9305,treatment,150.49,9,253.9
9306,treatment,195.46,10,212.8
9307,treatment,136.39,11,180.6
9308,treatment,76.02,12,205.7
9309,treatment,43.8,13,317.2
9310,treatment,28.77,14,47.4
9311,treatment,116.71,1,157.3
9312,treatment,100.51,2,141.5
9313,treatment,23.0,3,131.2
9314,treatment,133.99,4,117.1
9315,treatment,43.74,5,164.4
9316,treatment,200.64,6,213.9
9317,treatment,81.23,7,275.6
9318,treatment,148.24,8,105.1
9319,treatment,221.42,9,260.0
9320,treatment,105.41,10,216.0
9321,treatment,108.39,11,197.6
9322,treatment,85.98,12,75.0
9323,treatment,62.68,13,280.4
9324,treatment,5.81,14,232.8
9325,treatment,62.19,1,257.3
9326,treatment,53.65,2,170.8
9327,treatment,139.09,3,168.0
9328,treatment,83.65,4,184.4
9329,treatment,0,5,118.8
9330,treatment,117.32,6,215.2
9331,treatment,149.05,7,128.6
9332,treatment,24.31,8,192.5
9333,treatment,212.46,9,248.2
9334,treatment,124.76,10,180.5
9335,treatment,124.05,11,108.1
9336,treatment,9.1,12,220.1
9337,treatment,83.68,13,182.3
9338,treatment,136.1,14,96.6
9339,treatment,99.55,1,82.0
9340,treatment,35.46,2,216.9
9341,treatment,46.08,3,61.1
9342,treatment,87.59,4,117.7
9343,treatment,91.76,5,242.5
9344,treatment,132.76,6,149.7
9345,treatment,0,7,132.0
9346,treatment,0,8,175.1
9347,treatment,135.28,9,119.7
9348,treatment,0.95,10,256.4
9349,treatment,102.66,11,179.5
9350,treatment,119.02,12,77.7
9351,treatment,96.6,13,154.6
9352,treatment,72.86,14,103.5
9353,treatment,0,1,230.0
9354,treatment,45.97,2,230.4
9355,treatment,26.75,3,137.3
9356,treatment,245.41,4,139.3
9357,treatment,175.02,5,310.2
9358,treatment,0,6,201.2
9359,treatment,80.33,7,161.8
9360,treatment,138.36,8,300.7
9361,treatment,234.97,9,208.4
9362,treatment,124.6,10,179.7
9363,treatment,96.55,11,168.6
9364,treatment,53.84,12,250.9
9365,treatment,161.85,13,132.2
9366,treatment,202.21,14,215.9
9367,treatment,90.98,1,221.9
9368,treatment,226.19,2,265.0
9369,treatment,31.13,3,253.8
9370,treatment,64.41,4,141.4
9371,treatment,97.46,5,200.3
9372,treatment,224.34,6,277.8
9373,treatment,202.95,7,112.3
9374,treatment,107.32,8,177.7
9375,treatment,0,9,233.1
9376,treatment,0,10,321.4
9377,treatment,130.05,11,238.8
9378,treatment,227.34,12,181.1
9379,treatment,96.59,13,194.9
9380,treatment,95.98,14,296.9
9381,treatment,74.53,1,219.8
9382,treatment,0,2,140.8
9383,treatment,84.13,3,147.2
9384,treatment,209.65,4,185.0
9385,treatment,243.45,5,171.5
9386,treatment,161.45,6,212.4
9387,treatment,47.2,7,151.9
9388,treatment,67.31,8,200.3
9389,treatment,48.93,9,157.2
9390,treatment,117.63,10,236.7
9391,treatment,180.41,11,200.8
9392,treatment,195.7,12,125.2
9393,treatment,17.17,13,233.3
9394,treatment,135.24,14,181.3
9395,treatment,38.16,1,224.0
9396,treatment,0,2,195.7
9397,treatment,232.12,3,207.4
9398,treatment,20.02,4,320.8
9399,treatment,61.58,5,200.4
9400,treatment,32.03,6,186.0
9401,treatment,18.33,7,154.6
9402,treatment,95.67,8,208.2
9403,treatment,69.47,9,300.9
9404,treatment,160.74,10,182.4
9405,treatment,108.46,11,191.5
9406,treatment,172.76,12,202.9
9407,treatment,0,13,170.7
9408,treatment,51.34,14,147.9
9409,treatment,20.57,1,140.1
9410,treatment,94.72,2,146.7
9411,treatment,134.54,3,209.6
9412,treatment,57.74,4,231.6
9413,treatment,168.08,5,159.7
9414,treatment,270.96,6,107.5
9415,treatment,154.22,7,63.9
9416,treatment,53.03,8,175.2
9417,treatment,81.67,9,169.7
9418,treatment,175.77,10,295.3
9419,treatment,171.35,11,178.6
9420,treatment,132.75,12,72.5
9421,treatment,215.7,13,274.8
9422,treatment,185.58,14,227.7
9423,treatment,23.38,1,278.1
9424,treatment,212.55,2,189.3
9425,treatment,143.65,3,115.2
9426,treatment,116.42,4,199.3
9427,treatment,106.87,5,74.2
9428,treatment,157.23,6,188.9
9429,treatment,105.31,7,264.7
9430,treatment,7.91,8,174.4
9431,treatment,124.01,9,88.9
9432,treatment,67.0,10,102.1
9433,treatment,130.7,11,96.3
9434,treatment,73.77,12,201.1
9435,treatment,29.32,13,139.0
9436,treatment,70.79,14,116.8
9437,treatment,171.89,1,261.7
9438,treatment,95.3,2,223.1
9439,treatment,0,3,218.9
9440,treatment,102.69,4,160.0
9441,treatment,192.0,5,87.5
9442,treatment,153.11,6,160.4
9443,treatment,46.52,7,161.3
9444,treatment,271.67,8,319.0
9445,treatment,66.48,9,213.1
9446,treatment,0,10,211.3
9447,treatment,197.42,11,225.8
9448,treatment,82.52,12,280.9
9449,treatment,62.51,13,202.4
9450,treatment,0,14,211.7
9451,treatment,104.99,1,204.6
9452,treatment,130.12,2,336.1
9453,treatment,212.3,3,108.7
9454,treatment,169.02,4,224.6
9455,treatment,135.27,5,166.3
9456,treatment,46.26,6,226.8
9457,treatment,0,7,343.0
9458,treatment,163.55,8,161.5
9459,treatment,0,9,158.2
9460,treatment,113.83,10,281.3
9461,treatment,23.3,11,188.8
9462,treatment,233.91,12,117.8
9463,treatment,199.14,13,130.3
9464,treatment,290.01,14,192.2
9465,treatment,117.7,1,162.7
9466,treatment,66.89,2,174.0
9467,treatment,238.09,3,170.7
9468,treatment,132.9,4,217.2
9469,treatment,117.44,5,245.3
9470,treatment,192.37,6,143.5
9471,treatment,143.5,7,165.3
9472,treatment,124.59,8,131.8
9473,treatment,0,9,153.7
9474,treatment,40.07,10,250.2
9475,treatment,27.41,11,203.2
9476,treatment,96.28,12,252.3
9477,treatment,29.61,13,160.8
9478,treatment,1.6,14,148.9
9479,treatment,125.26,1,80.0
9480,treatment,37.07,2,206.8
9481,treatment,62.36,3,218.8
9482,treatment,0,4,148.1
9483,treatment,189.46,5,208.5
9484,treatment,48.77,6,143.2
9485,treatment,58.89,7,145.8
9486,treatment,92.98,8,195.9
9487,treatment,0,9,143.8
9488,treatment,90.72,10,192.0
9489,treatment,93.12,11,148.7
9490,treatment,101.82,12,117.7
9491,treatment,134.65,13,200.3
9492,treatment,69.83,14,228.0
9493,treatment,14.62,1,205.9
9494,treatment,161.58,2,108.9
9495,treatment,85.43,3,158.2
9496,treatment,0,4,214.2
9497,treatment,47.65,5,139.4
9498,treatment,175.18,6,158.6
9499,treatment,69.31,7,189.7
9500,treatment,123.07,8,206.9
9501,treatment,175.84,9,92.6
9502,treatment,74.43,10,232.7
9503,treatment,219.04,11,193.1
9504,treatment,124.29,12,260.7
9505,treatment,0,13,320.0
9506,treatment,93.78,14,247.9
9507,treatment,63.57,1,169.6
9508,treatment,82.17,2,151.1
9509,treatment,103.4,3,114.9
9510,treatment,124.07,4,171.3
9511,treatment,15.5,5,321.4
9512,treatment,203.1,6,269.7
9513,treatment,101.96,7,106.8
9514,treatment,76.81,8,233.6
9515,treatment,0,9,225.1
9516,treatment,149.98,10,114.8
9517,treatment,7.07,11,159.8
9518,treatment,167.03,12,301.8
9519,treatment,89.65,13,197.8
9520,treatment,174.83,14,126.3
9521,treatment,162.32,1,73.4
9522,treatment,73.22,2,210.7
9523,treatment,118.16,3,186.2
9524,treatment,66.69,4,209.5
9525,treatment,0.63,5,200.1
9526,treatment,125.53,6,195.1
9527,treatment,43.46,7,43.6
9528,treatment,197.35,8,105.0
9529,treatment,338.48,9,203.6
9530,treatment,71.42,10,227.1
9531,treatment,314.75,11,147.6
9532,treatment,310.91,12,145.8
9533,treatment,101.32,13,104.5
9534,treatment,77.55,14,187.9
9535,treatment,100.86,1,174.8
9536,treatment,76.54,2,177.9
9537,treatment,107.18,3,244.7
9538,treatment,25.4,4,237.3
9539,treatment,231.13,5,247.4
9540,treatment,110.06,6,176.7
9541,treatment,140.59,7,186.0
9542,treatment,127.7,8,188.7
9543,treatment,263.46,9,205.2
9544,treatment,56.79,10,171.5
9545,treatment,192.7,11,321.5
9546,treatment,140.35,12,218.2
9547,treatment,91.19,13,231.8
9548,treatment,136.68,14,310.6
9549,treatment,37.48,1,114.9
9550,treatment,197.4,2,163.2
9551,treatment,117.96,3,253.9
9552,treatment,114.59,4,123.4
9553,treatment,83.24,5,330.0
9554,treatment,67.48,6,164.9
9555,treatment,108.54,7,128.0
9556,treatment,189.76,8,139.4
9557,treatment,159.86,9,165.8
9558,treatment,5.51,10,172.0
9559,treatment,77.5,11,143.5
9560,treatment,0,12,144.3
9561,treatment,20.88,13,230.6
9562,treatment,0,14,146.6
9563,treatment,142.26,1,176.5
9564,treatment,165.98,2,77.9
9565,treatment,58.93,3,172.0
9566,treatment,70.44,4,178.2
9567,treatment,43.58,5,134.9
9568,treatment,82.72,6,276.8
9569,treatment,32.94,7,209.8
9570,treatment,24.19,8,131.8
9571,treatment,211.57,9,131.4
9572,treatment,0,10,191.0
9573,treatment,225.57,11,209.1
9574,treatment,210.52,12,215.0
9575,treatment,76.28,13,141.1
9576,treatment,41.07,14,214.1
9577,treatment,125.06,1,82.4
9578,treatment,274.0,2,117.6
9579,treatment,0,3,274.3
